timestamp,v1,v2,v_wind,h1,h2,z0,TOA_i,ghi,temp_air,rho,pressure,dhi,dni
2005-01-01T00:00:00Z,5.55,6.31,6.79,2,10,0.00022619286028202623,1370.5,984.75,26.056848144531273,1.1715980768203735,101114.0859375,277.21946047215664,710.6395107769503
2005-01-01T01:00:00Z,5.43,6.16,6.62,2,10,0.00021600046602543446,1259.0,874.0,26.051843261718773,1.1711937189102173,101079.953125,221.62208508174837,688.400618328955
2005-01-01T02:00:00Z,5.37,6.09,6.53,2,10,0.00021117248979862782,1074.5,701.5,26.029504394531273,1.170845627784729,101051.5,113.7624933078935,696.1447486366699
2005-01-01T03:00:00Z,5.48,6.23,6.69,2,10,0.0002199939772253856,829.5,469.375,26.038629150390648,1.1704914569854736,101028.7421875,245.5600778308045,323.21096892126525
2005-01-01T04:00:00Z,5.77,6.59,7.11,2,10,0.00024443186703138053,540.75,270.125,26.097528076171898,1.170274019241333,101041.1015625,155.18937683018586,228.68062235640625
2005-01-01T05:00:00Z,6.03,6.91,7.49,2,10,0.00026785649242810905,228.125,89.8125,26.136346435546898,1.1703939437866209,101074.4296875,64.45351271496189,88.1761699719565
2005-01-01T06:00:00Z,6.13,7.03,7.64,2,10,0.0002769163984339684,7.568359375,1.55615234375,26.157647705078148,1.1709778308868408,101131.8671875,0.0,25.063339274054275
2005-01-01T07:00:00Z,6.2,7.12,7.75,2,10,0.00028359211864881223,0.0,0.0,26.139367675781273,1.1717464923858645,101196.953125,0.0,-0.0
2005-01-01T08:00:00Z,6.31,7.26,7.92,2,10,0.00029479779186658567,0.0,0.0,26.138726806640648,1.1724531650543213,101257.984375,0.0,-0.0
2005-01-01T09:00:00Z,6.35,7.3,7.97,2,10,0.00029837407055310905,0.0,0.0,26.142114257812523,1.1730728149414062,101317.84375,0.0,-0.0
2005-01-01T10:00:00Z,6.29,7.23,7.88,2,10,0.00029289044323377317,0.0,0.0,26.115014648437523,1.1730318069458008,101312.0859375,0.0,-0.0
2005-01-01T11:00:00Z,6.19,7.11,7.73,2,10,0.00028383053722791374,0.0,0.0,26.072839355468773,1.1725428104400637,101247.65625,0.0,-0.0
2005-01-01T12:00:00Z,6.09,6.97,7.58,2,10,0.0002738169569056481,0.0,0.0,26.028863525390648,1.1720178127288818,101175.3828125,0.0,-0.0
2005-01-01T13:00:00Z,6.07,6.95,7.54,2,10,0.0002717903989832849,0.0,0.0,26.001397705078148,1.171466827392578,101126.7421875,0.0,-0.0
2005-01-01T14:00:00Z,6.09,6.97,7.57,2,10,0.00027393616619519895,0.0,0.0,25.999230957031273,1.1712031364440918,101107.1953125,0.0,-0.0
2005-01-01T15:00:00Z,6.17,7.08,7.7,2,10,0.00028228081646375364,0.0,0.0,26.046044921875023,1.1709673404693604,101103.953125,0.0,-0.0
2005-01-01T16:00:00Z,6.3,7.24,7.89,2,10,0.0002949170011561364,0.0006592994323000313,0.00011166930198669434,26.109460449218773,1.1710093021392822,101127.40625,0.0,0.0
2005-01-01T17:00:00Z,6.4,7.37,8.03,2,10,0.00030433453503064817,148.5625,72.1875,26.155328369140648,1.1712315082550049,101168.890625,0.0,0.0
2005-01-01T18:00:00Z,6.35,7.31,7.95,2,10,0.00029813565197400754,463.875,270.75,26.194207763671898,1.1714375019073486,101194.828125,0.0,403.7854489092574
2005-01-01T19:00:00Z,6.2,7.12,7.74,2,10,0.00028263844433240587,760.5,491.5,26.217126464843773,1.1712496280670166,101190.8671875,0.0,728.1189610075774
2005-01-01T20:00:00Z,6.02,6.9,7.5,2,10,0.00026523388805799186,1018.25,708.75,26.255883789062523,1.1708338260650637,101176.3203125,463.96069428897516,391.31649913724993
2005-01-01T21:00:00Z,5.87,6.71,7.29,2,10,0.0002512864011805505,1219.5,861.25,26.280053710937523,1.1704626083374023,101168.0546875,497.08696353361006,459.2538346464118
2005-01-01T22:00:00Z,5.76,6.58,7.12,2,10,0.000241570858634077,1350.0,1028.0,26.267053222656273,1.1703355312347412,101144.984375,586.8652242843257,481.8946910497265
2005-01-01T23:00:00Z,5.71,6.52,7.05,2,10,0.00023787537065800282,1401.5,1034.5,26.245477294921898,1.1699445247650146,101106.671875,237.29367866019552,809.6556793181676
2005-01-02T00:00:00Z,5.8,6.63,7.18,2,10,0.0002458623785059899,1370.5,960.25,26.242913818359398,1.1694000959396362,101061.1015625,301.55993852194973,661.4377702864821
2005-01-02T01:00:00Z,6.02,6.9,7.48,2,10,0.00026511467876844114,1259.0,806.5,26.259606933593773,1.168895244598389,101015.375,287.11544851295116,547.6924476558589
2005-01-02T02:00:00Z,6.26,7.2,7.82,2,10,0.00028883732738904655,1074.5,651.75,26.255914306640648,1.1685611009597778,100973.03125,170.91164693170776,568.8628885299173
2005-01-02T03:00:00Z,6.49,7.48,8.15,2,10,0.0003120831388514489,829.25,474.75,26.257653808593773,1.168269395828247,100947.890625,250.35625102848434,323.4712646676382
2005-01-02T04:00:00Z,6.67,7.71,8.43,2,10,0.00033187188091687864,540.5,303.875,26.271478271484398,1.168294906616211,100958.8515625,192.62425929597876,220.7518300097785
2005-01-02T05:00:00Z,6.81,7.89,8.66,2,10,0.00034772671642713254,227.5,101.40625,26.288537597656273,1.1686639785766602,101001.890625,0.0,350.940531740123
2005-01-02T06:00:00Z,6.88,7.97,8.76,2,10,0.00035535611095838254,7.4101624488830575,1.76171875,26.294427490234398,1.169189453125,101041.328125,0.0,27.82028229591615
2005-01-02T07:00:00Z,6.88,7.97,8.77,2,10,0.00035535611095838254,0.0,0.0,26.289361572265648,1.1695526838302612,101077.296875,0.0,-0.0
2005-01-02T08:00:00Z,6.8,7.88,8.67,2,10,0.00034713066997937864,0.0,0.0,26.279138183593773,1.1698541641235352,101105.0,0.0,-0.0
2005-01-02T09:00:00Z,6.63,7.66,8.41,2,10,0.0003281763929408044,0.0,0.0,26.266961669921898,1.1703994274139404,101136.0078125,0.0,-0.0
